   0.000000  -1.000000
   0.003472  -1.000000
   0.006956  -1.000000
   0.010451  -1.000000
   0.013959  -1.000000
   0.017480  -1.000000
   0.021012  -1.000000
   0.024557  -1.000000
   0.028114  -1.000000
   0.031683  -1.000000
   0.035265  -1.000000
   0.038859  -1.000000
   0.042466  -1.000000
   0.046085  -1.000000
   0.049717  -1.000000
   0.053361  -1.000000
   0.057018  -1.000000
   0.060688  -1.000000
   0.064370  -1.000000
   0.068065  -1.000000
   0.071773  -1.000000
   0.075494  -1.000000
   0.079228  -1.000000
   0.082975  -1.000000
   0.086735  -1.000000
   0.090508  -1.000000
   0.094294  -1.000000
   0.098093  -1.000000
   0.101905  -1.000000
   0.105731  -1.000000
   0.109569  -1.000000
   0.113422  -1.000000
   0.117287  -1.000000
   0.121166  -1.000000
   0.125058  -1.000000
   0.128964  -1.000000
   0.132884  -1.000000
   0.136817  -1.000000
   0.140764  -1.000000
   0.144724  -1.000000
   0.148698  -1.000000
   0.152686  -1.000000
   0.156688  -1.000000
   0.160704  -1.000000
   0.164734  -1.000000
   0.168777  -1.000000
   0.172835  -1.000000
   0.176907  -1.000000
   0.180993  -1.000000
   0.185093  -1.000000
   0.189207  -1.000000
   0.193336  -1.000000
   0.197479  -1.000000
   0.201636  -1.000000
   0.205808  -1.000000
   0.209994  -1.000000
   0.214195  -1.000000
   0.218410  -1.000000
   0.222640  -1.000000
   0.226885  -1.000000
   0.231144  -1.000000
   0.235419  -1.000000
   0.239708  -1.000000
   0.244012  -1.000000
   0.248331  -1.000000
   0.252664  -1.000000
   0.257013  -1.000000
   0.261377  -1.000000
   0.265757  -1.000000
   0.270151  -1.000000
   0.274561  -1.000000
   0.278986  -1.000000
   0.283426  -1.000000
   0.287882  -1.000000
   0.292353  -1.000000
   0.296840  -1.000000
   0.301342  -1.000000
   0.305860  -1.000000
   0.310393  -1.000000
   0.314943  -1.000000
   0.319508  -1.000000
   0.324089  -1.000000
   0.328686  -1.000000
   0.333299  -1.000000
   0.337928  -1.000000
   0.342573  -1.000000
   0.347234  -1.000000
   0.351911  -1.000000
   0.356604  -1.000000
   0.361314  -1.000000
   0.366040  -1.000000
   0.370783  -1.000000
   0.375542  -1.000000
   0.380317  -1.000000
   0.385109  -1.000000
   0.389918  -1.000000
   0.394744  -1.000000
   0.399586  -1.000000
   0.404445  -1.000000
   0.409321  -1.000000
   0.414214  -1.000000
   0.419123  -1.000000
   0.424050  -1.000000
   0.428994  -1.000000
   0.433955  -1.000000
   0.438934  -1.000000
   0.443929  -1.000000
   0.448942  -1.000000
   0.453973  -1.000000
   0.459020  -1.000000
   0.464086  -1.000000
   0.469169  -1.000000
   0.474269  -1.000000
   0.479388  -1.000000
   0.484524  -1.000000
   0.489677  -1.000000
   0.494849  -1.000000
   0.500039  -0.996097
   0.505247  -0.984321
   0.510473  -0.964801
   0.515717  -0.937766
   0.520979  -0.908080
   0.526259  -0.878903
   0.531558  -0.850281
   0.536875  -0.821978
   0.542211  -0.794245
   0.547565  -0.766953
   0.552938  -0.740008
   0.558329  -0.713580
   0.563739  -0.687551
   0.569168  -0.661893
   0.574616  -0.636641
   0.580083  -0.611852
   0.585568  -0.587365
   0.591073  -0.563253
   0.596597  -0.539604
   0.602140  -0.516136
   0.607702  -0.493128
   0.613284  -0.470498
   0.618884  -0.448032
   0.624505  -0.426142
   0.630145  -0.404345
   0.635804  -0.383066
   0.641483  -0.361826
   0.647182  -0.341112
   0.652901  -0.320633
   0.658639  -0.300383
   0.664397  -0.280357
   0.670176  -0.260846
   0.675974  -0.241398
   0.681793  -0.222283
   0.687632  -0.203322
   0.693491  -0.184825
   0.699370  -0.166420
   0.705270  -0.148321
   0.711190  -0.130842
   0.717131  -0.115073
   0.723092  -0.101115
   0.729074  -0.088988
   0.735077  -0.078566
   0.741101  -0.069499
   0.747146  -0.061088
   0.753211  -0.053596
   0.759298  -0.046797
   0.765406  -0.040617
   0.771535  -0.034962
   0.777685  -0.030209
   0.783857  -0.025747
   0.790050  -0.021999
   0.796265  -0.018210
   0.802501  -0.015000
   0.808759  -0.011919
   0.815038  -0.009557
   0.821340  -0.007364
   0.827663  -0.005867
   0.834008  -0.004451
   0.840375  -0.003293
   0.846765  -0.002145
   0.853176  -0.001242
   0.859610  -0.000537
   0.866066  -0.000144
   0.872544  -0.000006
   0.879045   0.000000
   0.885569   0.000000
   0.892115   0.000000
   0.898684   0.000000
   0.905276   0.000000
   0.911891   0.000000
   0.918528   0.000000
   0.925189   0.000000
   0.931873   0.000000
   0.938580   0.000000
   0.945310   0.000000
   0.952064   0.000000
   0.958841   0.000000
   0.965641   0.000000
   0.972465   0.000000
   0.979313   0.000000
   0.986185   0.000000
   0.993081   0.000000
   1.000000   0.000000
